,date,A_1,A_2,A_3,A_4,A_5,B_1,B_2,B_3,B_4,B_5,C_1,C_2,C_3,D_1,D_2,E_1,E_2,E_3,F_1,F_2,F_3,F_4,G_3,ind
281,2014-03-11,13.6,50.2,103.1,6.0,9.7,77.9,12.19,1.0,44.03,282.7,8.921980479591134,1.733700918417985,-0.9867145315896851,1.1942349620070651,1.8171289293188813,2.285406052462161,2.7301035741358928,1.9804670094411496,0.0638672089699901,0.1526530754092721,0.17978118169737212,-9.0,96.91,0.1412508213487978
282,2014-03-12,13.6,50.2,103.1,6.0,9.7,77.9,12.19,1.0,44.03,282.7,8.945157162394786,1.6092917246212957,0.598485814489414,1.172956202963838,1.8090827447658475,2.292594963991508,2.71968778687716,1.9787328616142539,0.0638672089699901,0.1526530754092721,0.1810802643959916,-9.0,96.91,0.1398525208208281
283,2014-03-13,13.6,50.2,103.1,6.0,9.7,77.9,12.19,1.0,44.03,282.7,8.963530964791884,1.5252536321680261,0.5542076374719476,1.2234195589272536,1.8242475070329927,2.3961052209047407,2.6259091437227897,2.036982186171303,0.0638672089699901,0.1526530754092721,0.17940903830110322,-9.0,96.91,0.1406037723839615
284,2014-03-14,13.6,50.2,103.1,6.0,9.7,77.9,12.19,1.0,44.03,282.7,8.985096778276004,1.513954522308483,0.0856268817285055,1.2915619851542397,1.849147084011011,2.5635785377320515,2.4704420450651217,2.108357910695748,0.0638672089699901,0.1526530754092721,0.17675083543311199,-9.0,96.91,0.1448405676407601
285,2014-03-17,13.6,50.2,103.1,6.0,9.7,77.9,12.19,1.0,44.03,282.7,9.011633313317615,1.0697890541284172,0.0658032728232547,1.3051256682691112,1.9270486255068047,2.7613515704475753,2.263183424395878,2.1323381943470547,0.0638672089699901,0.1526530754092721,0.17596349558022534,-9.0,96.91,0.1465925001362862
286,2014-03-18,13.6,50.2,103.1,6.0,9.7,77.9,12.19,1.0,44.03,282.7,9.048909039713491,0.5240904494155156,0.16477014168671783,1.3012968345226483,2.0184265321272137,2.966211276922492,2.043373833487998,2.140452029125355,0.0638672089699901,0.1526530754092721,0.17606848474357195,-9.0,96.91,0.1487262641903637
287,2014-03-19,13.6,50.2,103.1,6.0,9.7,77.9,12.19,1.0,44.03,282.7,9.012342660427938,1.3126869612076137,0.07290791354054862,1.3453440081447123,2.074575449023477,3.2595080781980714,1.7469754167981053,2.1729190690561815,0.0638672089699901,0.1526530754092721,0.17219282868429386,-9.0,96.91,0.1499812931862668
288,2014-03-20,13.6,50.2,103.1,6.0,9.7,77.9,12.19,1.0,44.03,282.7,8.957340714553222,2.4160776373494066,-0.11938462257571525,1.3978739768128063,2.1187523270881155,3.5812067999908805,1.424951368318848,2.2075971826110354,0.0638672089699901,0.1526530754092721,0.16785653154361857,-9.0,96.91,0.1513018391914934
289,2014-03-21,13.6,50.2,103.1,6.0,9.7,77.9,12.19,1.0,44.03,282.7,9.081879449651911,2.2564599263564706,0.5777564941288282,1.3834536095053103,2.1307807687381555,3.5802780848008675,1.4306463381353591,2.2060020674640333,0.0638672089699901,0.1526530754092721,0.1717912633115833,-9.0,96.91,0.147369149042343
290,2014-03-24,13.6,50.2,103.1,6.0,9.7,77.9,12.19,1.0,44.03,282.7,9.244912531740557,1.7585516542619022,1.4706733176033278,1.350637878607114,2.129808662695911,3.488041787901324,1.5293442670190693,2.1927144633797866,0.0638672089699901,0.1526530754092721,0.17819332473584504,-9.0,96.91,0.1512166104523607
291,2014-03-25,13.6,50.2,103.1,6.0,9.7,77.9,12.19,1.0,44.03,282.7,9.255172857892871,1.3687535572520972,0.6853807402661356,1.355436146599126,2.161652507130238,3.7802897132455247,1.2323487000592057,2.2006881994092526,0.0638672089699901,0.1526530754092721,0.1811283676711682,-9.0,96.91,0.1532074295850913
292,2014-03-26,13.6,50.2,103.1,6.0,9.7,77.9,12.19,1.0,44.03,282.7,9.215747587892926,0.9698625143827913,-0.5027425741571611,1.3702096238143784,2.194839811650944,4.154187267646917,0.8528380632844454,2.2131670121712275,0.0638672089699901,0.1526530754092721,0.1834697138932242,-9.0,96.91,0.1541567172432692
293,2014-03-27,13.6,50.2,103.1,6.0,9.7,77.9,12.19,1.0,44.03,282.7,9.16045554663436,1.0941355634328307,-0.6735955050582095,1.3798455835053083,2.218527755443875,4.282240269663898,0.7206756214826258,2.2123456442816813,0.0638672089699901,0.1526530754092721,0.18470033171242975,-9.0,96.91,0.1460014812736392
294,2014-03-28,13.6,50.2,103.1,6.0,9.7,77.9,12.19,1.0,44.03,282.7,9.094373012038515,1.3910918759055773,-0.5880809429924921,1.3856592927020361,2.2281847164711506,4.30570721109581,0.6922655634394762,2.2046930544474423,0.0638672089699901,0.1526530754092721,0.186047357945785,-9.0,96.91,0.1503418496539367
295,2014-03-31,12.2,50.3,107.9,12.6,8.8,75.2,12.13,1.04,46.29,273.66,9.044450658962637,1.2007178536891545,-0.06308097354210887,1.4072197738685204,2.1982422468311555,4.347505375495464,0.6760252594057693,2.2158703600635117,0.02926027397260267,0.1468194985896036,0.18913833723771922,-9.0,96.4,0.1554648797550534
296,2014-04-01,12.2,50.3,107.9,12.6,8.8,75.2,12.13,1.04,46.29,273.66,9.011805181256756,0.9237418922081418,0.676575829928865,1.4269208520055128,2.145928230036989,4.352191374423492,0.7052930153087414,2.2262720258867486,0.02926027397260267,0.1468194985896036,0.19204963435739345,0.8,96.4,0.152073583985331
297,2014-04-02,12.2,50.3,107.9,12.6,8.8,75.2,12.13,1.04,46.29,273.66,8.992962037068157,1.0051104584936597,0.31514121138353074,1.3968799718268925,2.0642129565814407,4.100991598387063,0.9367435303826455,2.195135426167955,0.02926027397260267,0.1468194985896036,0.20095268990284307,0.8,96.4,0.1506335208719969
298,2014-04-03,12.2,50.3,107.9,12.6,8.8,75.2,12.13,1.04,46.29,273.66,8.993232093793354,1.1776311911676958,-0.35809159949076,1.3449147863697983,1.9630456185938836,3.792970750946226,1.2116885845080092,2.14390996475665,0.02926027397260267,0.1468194985896036,0.2105271137860383,0.8,96.4,0.1465536762104448
299,2014-04-04,12.2,50.3,107.9,12.6,8.8,75.2,12.13,1.04,46.29,273.66,9.079049940672716,1.4319005231639546,0.4187612880626355,1.3107502638432642,1.8830286142790702,3.597710522080676,1.415955951003619,2.1068250307963847,0.02926027397260267,0.1468194985896036,0.2055743548516071,0.8,96.4,0.147202042902514
300,2014-04-08,12.2,50.3,107.9,12.6,8.8,75.2,12.13,1.04,46.29,273.66,9.188388486605666,1.6794366741451343,1.4790142180162789,1.2765274239741176,1.8048096439165113,3.443451916200416,1.5877661364628275,2.0706910866590076,0.02926027397260267,0.1468194985896036,0.19629404490601418,0.8,96.4,0.1444910901000145
301,2014-04-09,12.2,50.3,107.9,12.6,8.8,75.2,12.13,1.04,46.29,273.66,9.283995799261724,1.6659912379417365,1.313342790374509,1.1982151885193089,1.6722779693694292,3.58591758704112,1.459931085529749,1.9758199602285418,0.02926027397260267,0.1468194985896036,0.19219982656555748,0.8,96.4,0.1544019061008602
302,2014-04-10,12.2,50.3,107.9,12.6,8.8,75.2,12.13,1.04,46.29,273.66,9.365861519870135,1.5590702369422595,0.814842759181323,1.109822644510321,1.5274718417865982,3.786489839388341,1.2730321856313804,1.8690775907410422,0.02926027397260267,0.1468194985896036,0.1895286126272328,0.8,96.4,0.1428117637423933
303,2014-04-11,12.2,50.3,107.9,12.6,8.8,75.2,12.13,1.04,46.29,273.66,9.362263941500887,1.2667329961765812,0.12057562595048135,1.0601512434393032,1.4343251891173678,3.7659056285152666,1.271169137404123,1.8354921821525834,0.02926027397260267,0.1468194985896036,0.18891992690261483,0.8,96.4,0.1464808121518547
304,2014-04-14,12.2,50.3,107.9,12.6,8.8,75.2,12.13,1.04,46.29,273.66,9.323348050795868,0.9323132535875385,-0.6543703449370168,1.0254280192032281,1.36356626894783,3.674035705332315,1.3302799347007959,1.8291011128423524,0.02926027397260267,0.1468194985896036,0.18973185442971358,0.8,96.4,0.1427322872746344
305,2014-04-15,12.2,50.3,107.9,12.6,8.8,75.2,12.13,1.04,46.29,273.66,9.28506136111393,0.8758756317575237,-0.5319085814782795,0.9915504274905721,1.2786322707774822,3.2835905034023534,1.7191892567730767,1.804778789913825,0.02926027397260267,0.1468194985896036,0.19080873941907234,0.8,96.4,0.1434428486176564
306,2014-04-16,12.2,50.3,107.9,12.6,8.8,75.2,12.13,1.04,46.29,273.66,9.239723302045316,0.9172068526378715,-0.11539503489210441,0.9617295360155627,1.2008553695385764,2.8276649223215617,2.182415633658823,1.7800962519526808,0.02926027397260267,0.1468194985896036,0.1923448958811007,0.8,96.4,0.1390347070657172
307,2014-04-17,12.2,50.3,107.9,12.6,8.8,75.2,12.13,1.04,46.29,273.66,9.205159090323761,1.0200499438168873,-0.33509803438617813,0.9517351589517773,1.1783634627710597,2.709094813078833,2.298618125326993,1.7982087065700234,0.02926027397260267,0.1468194985896036,0.195979069964647,0.8,96.4,0.1379686590966275
308,2014-04-18,12.2,50.3,107.9,12.6,8.8,75.2,12.13,1.04,46.29,273.66,9.173290955419494,1.144738197091406,-0.7084114242696111,0.9472773189905231,1.1768235357684043,2.7271513798017666,2.278082222532514,1.8252872064846195,0.02926027397260267,0.1468194985896036,0.20052983352805323,0.8,96.4,0.1391153793685518
309,2014-04-21,12.2,50.3,107.9,12.6,8.8,75.2,12.13,1.04,46.29,273.66,9.135939097078852,1.2213405747414825,-0.4644485381343665,0.9187872063672373,1.1604992898447797,2.8086240598527503,2.1977138094916264,1.801040803218377,0.02926027397260267,0.1468194985896036,0.20176874475308224,0.8,96.4,0.1342203644291811
310,2014-04-22,12.2,50.3,107.9,12.6,8.8,75.2,12.13,1.04,46.29,273.66,9.093215064737757,1.3027436198785598,-0.07660830262452188,0.8827201431346577,1.1426736714962757,2.962062952687999,2.046290119957514,1.76154940536658,0.02926027397260267,0.1468194985896036,0.20128566637291387,0.8,96.4,0.1358636464599926
311,2014-04-23,12.2,50.3,107.9,12.6,8.8,75.2,12.13,1.04,46.29,273.66,9.070592963073068,1.167347382188546,-0.32270857318633656,0.8537595673666316,1.127175568458405,3.1740990934951356,1.8462253117423346,1.725267909858264,0.02926027397260267,0.1468194985896036,0.20760773169684407,0.8,96.4,0.1394729753956817
312,2014-04-24,12.2,50.3,107.9,12.6,8.8,75.2,12.13,1.04,46.29,273.66,9.057764397028665,0.9412282510120091,-0.6686453425297735,0.8270196823763706,1.1091003502183385,3.3962950992341367,1.638283800924625,1.6895092754441763,0.02926027397260267,0.1468194985896036,0.2149946861261476,0.8,96.4,0.1384634789278794
313,2014-04-25,12.2,50.3,107.9,12.6,8.8,75.2,12.13,1.04,46.29,273.66,8.966839299117197,1.2641254053400839,-0.8323554685095601,0.7903654182140586,1.0868571901041653,3.7279544939872875,1.3044427042848663,1.667384460611256,0.02926027397260267,0.1468194985896036,0.20781015130989675,0.8,96.4,0.1382192600236412
314,2014-04-28,12.2,50.3,107.9,12.6,8.8,75.2,12.13,1.04,46.29,273.66,8.860069982039034,1.7181671096928042,-0.9676435307852742,0.7568489927152355,1.0630537486709077,4.025102088622097,0.9991684827077091,1.6527297478791665,0.02926027397260267,0.1468194985896036,0.19640439930345807,0.8,96.4,0.1385228910999934
315,2014-04-29,12.2,50.3,107.9,12.6,8.8,75.2,12.13,1.04,46.29,273.66,8.88286135847449,1.3534630763467386,-0.2603792045242615,0.7364477091492643,1.0142774098713316,4.04084387435724,0.9846209616792827,1.6396770406409686,0.02926027397260267,0.1468194985896036,0.19453621524842116,0.8,96.4,0.1329054846649587
316,2014-04-30,11.9,50.4,104.8,9.6,8.7,75.2,12.13,1.04,46.29,273.66,8.941523614562618,0.7930006850897989,0.6677812058018398,0.7226696524491966,0.962405576575634,3.954762392632226,1.0746640933343892,1.63070899129286,-0.003472975906229747,0.1257080952739327,0.1951820425988954,0.8,95.79,0.144609404974457
317,2014-05-05,11.9,50.4,104.8,9.6,8.7,75.2,12.13,1.04,46.29,273.66,8.933652614541137,0.754189640062869,0.31142308871918045,0.7482111732094774,0.9413622934350481,3.5190486695969003,1.4971685248849946,1.63445068116582,-0.003472975906229747,0.1257080952739327,0.1925518535692239,3.0,95.79,0.1429501998158717
318,2014-05-06,11.9,50.4,104.8,9.6,8.7,75.2,12.13,1.04,46.29,273.66,8.918447107611335,0.8663827803827371,-0.33733618405208593,0.7830142946900266,0.9346272550383041,2.987698822382618,2.0105698145431585,1.6427992356707053,-0.003472975906229747,0.1257080952739327,0.18985036763113133,3.0,95.79,0.1479927357915057
319,2014-05-07,11.9,50.4,104.8,9.6,8.7,75.2,12.13,1.04,46.29,273.66,8.881608728319337,1.037250403629992,-0.3783825825309981,0.7787784968363652,0.938477826705237,3.035047853870972,1.9757028101908964,1.6493504563874697,-0.003472975906229747,0.1257080952739327,0.18918322977410323,3.0,95.79,0.1525362849319736
320,2014-05-08,11.9,50.4,104.8,9.6,8.7,75.2,12.13,1.04,46.29,273.66,8.840013152318521,1.2142815105538707,-0.33949775301190677,0.7641612903771535,0.9558781865225339,3.25453735855238,1.7763111079827771,1.6538163702927926,-0.003472975906229747,0.1257080952739327,0.18942979354388806,3.0,95.79,0.1400226485604688
321,2014-05-09,11.9,50.4,104.8,9.6,8.7,75.2,12.13,1.04,46.29,273.66,8.917327398216788,1.366800498614704,0.429914469934975,0.7322356039355984,0.9704448880903367,3.239321312026797,1.7819904384939178,1.6539699406108792,-0.003472975906229747,0.1257080952739327,0.19181344743887432,3.0,95.79,0.150507935972819
322,2014-05-12,11.9,50.4,104.8,9.6,8.7,75.2,12.13,1.04,46.29,273.66,9.021526367376184,1.502622596845558,1.3723106386917874,0.6945437746434646,0.9859191060449387,3.1779428202086986,1.8271989245834301,1.6507243239078522,-0.003472975906229747,0.1257080952739327,0.1950175936549371,3.0,95.79,0.1331574095552124
323,2014-05-13,11.9,50.4,104.8,9.6,8.7,75.2,12.13,1.04,46.29,273.66,9.028249652885219,1.1816359438789228,0.5935970079973668,0.7025269339109681,1.0661224334306838,3.188433589357759,1.811162802146127,1.633276450989974,-0.003472975906229747,0.1257080952739327,0.19657484183861137,3.0,95.79,0.1462414343269452
324,2014-05-14,11.9,50.4,104.8,9.6,8.7,75.2,12.13,1.04,46.29,273.66,9.004794646504726,0.7450685374445758,-0.6211479634960857,0.7219153239462504,1.1596883275974905,3.2227500756064216,1.7749715573356937,1.6099382612976236,-0.003472975906229747,0.1257080952739327,0.19743685444317471,3.0,95.79,0.1461753029530497
325,2014-05-15,11.9,50.4,104.8,9.6,8.7,75.2,12.13,1.04,46.29,273.66,8.958394431659691,0.8135277632174995,-0.7651533947881543,0.7128224362115501,1.1639304871377565,3.1605001975155154,1.8454474608237663,1.597118774220602,-0.003472975906229747,0.1257080952739327,0.19927895033954687,3.0,95.79,0.1420277145259867
326,2014-05-16,11.9,50.4,104.8,9.6,8.7,75.2,12.13,1.04,46.29,273.66,8.905980872395084,1.0238595044356893,-0.6080586360938565,0.7040346279880324,1.1506256290049612,3.0821415547665754,1.934278819360692,1.5965282730164012,-0.003472975906229747,0.1257080952739327,0.20100054428443992,3.0,95.79,0.1464756114623133
327,2014-05-19,11.9,50.4,104.8,9.6,8.7,75.2,12.13,1.04,46.29,273.66,8.880927179732478,1.1249394524990017,-0.27975201120032966,0.6719770242712003,1.1317688979520695,3.19057113973072,1.83679697545417,1.5607691827103283,-0.003472975906229747,0.1257080952739327,0.19951073764764335,3.0,95.79,0.141360001914505
328,2014-05-20,11.9,50.4,104.8,9.6,8.7,75.2,12.13,1.04,46.29,273.66,8.86843031980493,1.1763253577744774,0.13331264962759654,0.6390305704780672,1.1104924674504701,3.340750992540226,1.6970950016189152,1.5237958540173588,-0.003472975906229747,0.1257080952739327,0.1967906132152019,3.0,95.79,0.1453924224087975
329,2014-05-21,11.9,50.4,104.8,9.6,8.7,75.2,12.13,1.04,46.29,273.66,8.902919487798838,1.2358060052420523,0.2778732122753707,0.7086162562215077,1.22590793713865,3.4042690068888533,1.6209839345036556,1.6135973106736026,-0.003472975906229747,0.1257080952739327,0.19596507541872965,3.0,95.79,0.1327298187792184
330,2014-05-22,11.9,50.4,104.8,9.6,8.7,75.2,12.13,1.04,46.29,273.66,8.954223710196693,1.2989441290705288,0.3303648006779808,0.8052442256239746,1.3674947574044627,3.437312272670456,1.5679106570667254,1.7374589471028208,-0.003472975906229747,0.1257080952739327,0.195602946012319,3.0,95.79,0.1441693588612663
331,2014-05-23,11.9,50.4,104.8,9.6,8.7,75.2,12.13,1.04,46.29,273.66,8.971359613995867,0.9190543796154599,0.3031041937273923,0.8433323761037796,1.3878973320954717,3.3624823946015154,1.6448301893912591,1.782600609091539,-0.003472975906229747,0.1257080952739327,0.1926479629406661,3.0,95.79,0.1465119624880026
332,2014-05-26,11.9,50.4,104.8,9.6,8.7,75.2,12.13,1.04,46.29,273.66,8.97778570707389,0.4169917694038816,0.21362043124591504,0.8628370487171598,1.3683563025594554,3.2534593329366657,1.7628630017076727,1.806201674468876,-0.003472975906229747,0.1257080952739327,0.18921494979388517,3.0,95.79,0.1533966919547777
333,2014-05-27,11.9,50.4,104.8,9.6,8.7,75.2,12.13,1.04,46.29,273.66,8.998571171122576,0.6422115850529059,0.2037022823865993,0.8587645385612834,1.2858308796600564,3.22000256293159,1.7855396769368526,1.8083266223491896,-0.003472975906229747,0.1257080952739327,0.1892139436195435,3.0,95.79,0.1558146169672757
334,2014-05-28,11.9,50.4,104.8,9.6,8.7,75.2,12.13,1.04,46.29,273.66,9.018756720768717,1.0860760610766256,0.21295088574905324,0.8421980501861106,1.1820621954969306,3.203820522257709,1.7863829687034292,1.8000745663602906,-0.003472975906229747,0.1257080952739327,0.1902788442961217,3.0,95.79,0.1484337290369817
335,2014-05-29,11.9,50.4,104.8,9.6,8.7,75.2,12.13,1.04,46.29,273.66,9.010452539839916,0.9134186437303118,0.0021484253439056286,0.8398690922620684,1.161703678498089,3.223179353560202,1.7810934708089532,1.8291118084562232,-0.003472975906229747,0.1257080952739327,0.1902111084976469,3.0,95.79,0.1551966942149331
336,2014-05-30,11.9,50.4,104.8,9.6,8.7,75.2,12.13,1.04,46.29,273.66,8.992768378736068,0.5938233368317771,-0.2580387406082499,0.8424232717978744,1.17376826248619,3.2553561182305106,1.7702230031906263,1.8675120433472643,-0.003472975906229747,0.1257080952739327,0.18999045051426328,3.0,95.79,0.1580926865099886
337,2014-06-03,12.5,50.8,102.3,12.9,8.8,75.2,12.13,1.04,46.29,273.66,8.982271646974247,0.8315293668757986,-0.20404669991271063,0.8283804696426651,1.1645495615866397,3.2031267974184168,1.8177390228795391,1.8830527870319553,-0.0174324760572474,0.133459106004967,0.18997558593734726,6.4,95.02,0.1451603825741652
338,2014-06-04,12.5,50.8,102.3,12.9,8.8,75.2,12.13,1.04,46.29,273.66,8.977246627431937,1.2009454938102282,-0.02560926695168548,0.8106527442225557,1.1621883534945523,3.131312061334641,1.878323280320174,1.8921825575776834,-0.0174324760572474,0.133459106004967,0.19000000000015177,6.4,95.02,0.1416266160587264
339,2014-06-05,12.5,50.8,102.3,12.9,8.8,75.2,12.13,1.04,46.29,273.66,8.96732498322375,1.1787369162362573,-0.08342490920663391,0.8388714883567345,1.224452395294393,3.1217223596753727,1.8840563486855642,1.9118231514702144,-0.0174324760572474,0.133459106004967,0.18999999999984774,6.4,95.02,0.1398892751851185
340,2014-06-06,12.5,50.8,102.3,12.9,8.8,75.2,12.13,1.04,46.29,273.66,8.960069302441797,1.038673935447726,-0.2032687652883564,0.878820759037496,1.3042615184266395,3.131217351079512,1.87392768502411,1.931132533777309,-0.0174324760572474,0.133459106004967,0.1900000000001519,6.4,95.02,0.1483451432371332
341,2014-06-09,12.5,50.8,102.3,12.9,8.8,75.2,12.13,1.04,46.29,273.66,9.000715024907949,1.0402729716825136,0.19182917768385502,0.8720248773883718,1.371094050226498,3.140154791604367,1.8662170791563526,1.9427283253266665,-0.0174324760572474,0.133459106004967,0.1899999999998474,6.4,95.02,0.1452140102884445
342,2014-06-10,12.5,50.8,102.3,12.9,8.8,75.2,12.13,1.04,46.29,273.66,9.0593509726587,1.0701094972520462,0.7139415004987786,0.8521463218292785,1.4266531226684311,3.146272822410343,1.8622611666156264,1.9494725564165551,-0.0174324760572474,0.133459106004967,0.18994162238926246,6.4,95.02,0.1412576929294629
343,2014-06-11,12.5,50.8,102.3,12.9,8.8,75.2,12.13,1.04,46.29,273.66,9.07421418912006,0.8991261961030133,0.5369180057660812,0.8512590646357739,1.4371592429742617,3.1653929632005067,1.8621538677272875,1.945166532090023,-0.0174324760572474,0.133459106004967,0.19002283422382782,6.4,95.02,0.1541178796468911
344,2014-06-12,12.5,50.8,102.3,12.9,8.8,75.2,12.13,1.04,46.29,273.66,9.070091316964154,0.6990166852603099,0.099467469691658,0.8514505664254907,1.4269367451222674,3.1873430635868347,1.8629815868236415,1.932357543689754,-0.0174324760572474,0.133459106004967,0.19071592586833225,6.4,95.02,0.157687549321008
345,2014-06-13,12.5,50.8,102.3,12.9,8.8,75.2,12.13,1.04,46.29,273.66,9.138684655609472,0.73980466220307,0.27338162157949325,0.8511424571167587,1.3904836431444796,3.1217812426802705,1.9254203596736106,1.9279847194833877,-0.0174324760572474,0.133459106004967,0.1892506577279197,6.4,95.02,0.1508685348879763
346,2014-06-16,12.5,50.8,102.3,12.9,8.8,75.2,12.13,1.04,46.29,273.66,9.215399751860723,0.845465774136411,0.6119115048893161,0.845606957661663,1.34259268403189,3.04879364328452,1.9878206472399642,1.919505648192242,-0.0174324760572474,0.133459106004967,0.18769728809335606,6.4,95.02,0.1580303543849003
347,2014-06-17,12.5,50.8,102.3,12.9,8.8,75.2,12.13,1.04,46.29,273.66,9.150652235856017,1.0219838332635605,-0.19073207803266837,0.822875688325609,1.3254103470375567,3.0414862551471677,1.9931677256457851,1.881150245055913,-0.0174324760572474,0.133459106004967,0.19374003327743544,6.4,95.02,0.1600703736589449
348,2014-06-18,12.5,50.8,102.3,12.9,8.8,75.2,12.13,1.04,46.29,273.66,9.046624756163249,1.196711495360561,-1.2426177977702728,0.7933475590735304,1.314444329351921,3.0602765041072892,1.972325983524524,1.8328963406947327,-0.0174324760572474,0.133459106004967,0.20140433959234022,6.4,95.02,0.1604368457492007
349,2014-06-19,12.5,50.8,102.3,12.9,8.8,75.2,12.13,1.04,46.29,273.66,8.98862952331032,1.1466485872962529,-0.9127239910551349,0.7380482994669697,1.2979957206043105,3.2189185896083212,1.818563617991993,1.7753981575660116,-0.0174324760572474,0.133459106004967,0.20567499696207903,6.4,95.02,0.1470866384288509
350,2014-06-20,12.5,50.8,102.3,12.9,8.8,75.2,12.13,1.04,46.29,273.66,8.945405389088375,1.0334234238185036,-0.19250622758843297,0.6792084131949215,1.2835846237529391,3.4208551459008283,1.6245173627498641,1.7193762351522217,-0.0174324760572474,0.133459106004967,0.20820481735820356,6.4,95.02,0.1601422678678669
351,2014-06-23,12.5,50.8,102.3,12.9,8.8,75.2,12.13,1.04,46.29,273.66,8.94875893486337,0.7903990066514407,0.003284014394002041,0.6547747900430606,1.2424668222368043,3.4568701184265826,1.568303358805536,1.6877514220811156,-0.0174324760572474,0.133459106004967,0.20534156136946288,6.4,95.02,0.1620550812905841
352,2014-06-24,12.5,50.8,102.3,12.9,8.8,75.2,12.13,1.04,46.29,273.66,8.963144427976353,0.5100922971215799,0.08754512186908914,0.6441125506415317,1.1951517446062785,3.464803169719773,1.531851278561985,1.6681262563447292,-0.0174324760572474,0.133459106004967,0.2007361191293751,6.4,95.02,0.1612086486425801
353,2014-06-25,12.5,50.8,102.3,12.9,8.8,75.2,12.13,1.04,46.29,273.66,8.987709592970463,0.6187130234703119,0.15859467146762135,0.6535832551848196,1.2083983058586223,3.508982931848951,1.5035859506620262,1.6759973345859143,-0.0174324760572474,0.133459106004967,0.1953075601214043,6.4,95.02,0.1661923175510779
354,2014-06-26,12.5,50.8,102.3,12.9,8.8,75.2,12.13,1.04,46.29,273.66,9.015080459539092,0.8459585343876042,0.19571546566418763,0.6726579549863045,1.2353399950795796,3.5499297125589218,1.4909368705474988,1.6934024233432592,-0.0174324760572474,0.133459106004967,0.19059184132351534,6.4,95.02,0.1643115316323317
355,2014-06-27,12.5,50.8,102.3,12.9,8.8,75.2,12.13,1.04,46.29,273.66,8.930495903169215,0.7742665082389073,0.2485633888452158,0.6736420928870318,1.2197994027447465,3.8117480585609114,1.2106415124091692,1.6956518800648614,-0.0174324760572474,0.133459106004967,0.19142504469082483,6.4,95.02,0.1615589844056545
356,2014-06-30,12.4,51.0,104.7,15.8,9.2,73.1,12.4,1.08,47.52,262.88,8.818112641548886,0.6246633801622199,0.27918068673981,0.673773323500433,1.1894272075655394,4.095337778503874,0.8971544052125977,1.6944429147278723,-0.01764199655765919,0.1419993102040045,0.19392241734834179,6.4,94.84,0.1367882307134361
357,2014-07-01,12.4,51.0,104.7,15.8,9.2,73.1,12.4,1.08,47.52,262.88,8.815172021322969,0.7013018562396262,0.31707184535491484,0.6783575864896096,1.1499455842568889,4.067406469483112,0.9335240256033726,1.6774490453067676,-0.01764199655765919,0.1419993102040045,0.20304016757429294,6.9,94.84,0.1231026774141923
358,2014-07-02,12.4,51.0,104.7,15.8,9.2,73.1,12.4,1.08,47.52,262.88,8.843520564386337,0.8452976692204532,0.3326321851605486,0.6837519986803698,1.1070279889561863,3.9497150342948655,1.072034027932643,1.6560881517264825,-0.01764199655765919,0.1419993102040045,0.21343294796186835,6.9,94.84,0.1269994838933061
359,2014-07-03,12.4,51.0,104.7,15.8,9.2,73.1,12.4,1.08,47.52,262.88,8.852675773513806,0.7241619887005892,0.18937165630773475,0.7212067120115059,1.055531128765629,3.6604595492920535,1.3565626986940944,1.655808951411621,-0.01764199655765919,0.1419993102040045,0.21047674471905362,6.9,94.84,0.1304308614505312
360,2014-07-04,12.4,51.0,104.7,15.8,9.2,73.1,12.4,1.08,47.52,262.88,8.855501839533588,0.5342894888065968,0.007064729809389747,0.7655255487240653,1.0061237353828503,3.331534111006444,1.673714774642947,1.661707406843188,-0.01764199655765919,0.1419993102040045,0.20407390830218725,6.9,94.84,0.1336855457835775
361,2014-07-07,12.4,51.0,104.7,15.8,9.2,73.1,12.4,1.08,47.52,262.88,8.85835253063096,0.7115137455940456,-0.17385687961253973,0.7643347854178126,0.9919410918230012,3.427247006852762,1.609504484185222,1.6611866860758162,-0.01764199655765919,0.1419993102040045,0.19938342865015615,6.9,94.84,0.1386651227757603
362,2014-07-08,12.4,51.0,104.7,15.8,9.2,73.1,12.4,1.08,47.52,262.88,8.863910022515935,0.9857524125647732,-0.300686907599394,0.749817639343933,0.9938101753590983,3.649123223467175,1.4301215668655964,1.6610116928379357,-0.01764199655765919,0.1419993102040045,0.19491265675110955,6.9,94.84,0.1333530234343094
363,2014-07-09,12.4,51.0,104.7,15.8,9.2,73.1,12.4,1.08,47.52,262.88,8.797276662557788,0.9114019695517965,-0.30391098301206676,0.7461903776241501,0.9944341590185606,3.725034047914097,1.3354442638842219,1.6582302941443894,-0.01764199655765919,0.1419993102040045,0.2009583011284453,6.9,94.84,0.1288867035369438
364,2014-07-10,12.4,51.0,104.7,15.8,9.2,73.1,12.4,1.08,47.52,262.88,8.71463325396585,0.7356745639157644,-0.29483372295899324,0.74408630335537,0.9973692302588376,3.7698435989355437,1.2576781316423584,1.651561534741874,-0.01764199655765919,0.1419993102040045,0.21027979075904887,6.9,94.84,0.1342541699525363
365,2014-07-11,12.4,51.0,104.7,15.8,9.2,73.1,12.4,1.08,47.52,262.88,8.76350812892895,0.8127121144277669,0.23775777295744155,0.7503920393697464,1.021674340898731,3.769034982655772,1.2678144216594156,1.669314476290722,-0.01764199655765919,0.1419993102040045,0.20824729047769203,6.9,94.84,0.130573561951094
