date,AccountsPayablesTDays,AccountsPayablesTRate,BLEV,CurrentRatio,DebtEquityRatio,DilutedEPS,DVRAT,EPS,EquityToAsset,GrossIncomeRatio,HBETA,HSIGMA,LFLO,MA10,MA120,MA20,MA5,MA60,MLEV,NetAssetGrowRate,NetProfitGrowRate,PB,PE,REVS10,REVS20,REVS5,ROA,ROE,VOL10,VOL120,VOL20,VOL5,VOL60,EARNMOM,FiftyTwoWeekHigh,Skewness,TVMA20,TVSTD20,VEMA26,VMACD,VR,VSTD20,KlingerOscillator,MoneyFlow20,MTM,Hurst,T_1closing_price
2018-3-13 0:00,9.2602,38.8761,1.0002,2.6611,0.4671,15.91,0.0408,21.2109,0.6917,0.9002,1.0148,0.0166,27.5171,723.7672,659.0794,719.9926,719.0601,724.6958,1,0.2398,0.4702,10.5782,36.8178,0.9626,1.0021,0.989,0.227,0.3273,0.0032,0.004,0.004,0.0029,0.0043,6,0.812,-0.5559,3580.3742,1424.7604,4849653.954,-202303.4772,0.5657,2121722.292,-0.2171,71518142701,-27.6306,0.6513,723.95
2018-3-14 0:00,9.2602,38.8761,1.0002,2.6611,0.4671,15.91,0.03,21.2109,0.6917,0.9002,1.0228,0.0166,27.5401,723.8932,661.0958,722.1651,722.4281,725.9552,1,0.2398,0.4702,10.8244,37.6746,1.0017,1.0636,1.0237,0.227,0.3273,0.0031,0.004,0.0038,0.0029,0.0043,6,0.8518,-0.5951,3403.0087,1292.0192,4767129.661,-143111.9668,0.6494,1935571.263,-0.2021,68061603883,1.2596,0.6481,710.35
2018-3-15 0:00,9.2602,38.8761,1.0002,2.6611,0.4671,15.91,0.029,21.2109,0.6917,0.9002,1.0295,0.0166,27.5667,724.3431,663.2194,724.4391,727.17,727.2595,1,0.2398,0.4702,11.1161,38.6899,1.0061,1.0649,1.0328,0.227,0.3273,0.0032,0.0041,0.0037,0.0032,0.0043,6,0.8989,-0.7425,3318.0793,1172.2735,4829925.908,151758.047,0.7969,1756843.298,-0.1545,66377437684,4.5,0.626,726.88
2018-3-16 0:00,9.2602,38.8761,1.0002,2.6611,0.4671,15.91,0.0246,21.2109,0.6917,0.9002,1.0232,0.0166,27.5578,724.6872,665.2956,727.2601,729.5,728.5145,1,0.2398,0.4702,11.0175,38.3468,1.0047,1.0826,1.016,0.227,0.3273,0.0033,0.0041,0.0034,0.0033,0.0043,6,0.883,-0.3617,3093.9031,752.3516,4737750.063,79664.0496,0.8743,1073241.496,-0.0993,61897161455,3.4401,0.6473,746.47
2018-3-19 0:00,9.2602,38.8761,1.0002,2.6611,0.4671,15.91,0.0162,21.2109,0.6917,0.9002,1.0293,0.0166,27.5761,728.0242,667.4926,730.0601,735.406,730.176,1,0.2398,0.4702,11.2205,39.0533,1.0463,1.0803,1.0408,0.227,0.3273,0.0033,0.0041,0.0033,0.0033,0.0043,6,0.9158,0.0096,3015.4534,680.038,4673224.725,76054.7082,1.0805,947696.5285,-0.0388,60325325384,33.3699,0.6202,739.85
2018-3-20 0:00,9.2602,38.8761,1.0002,2.6611,0.4671,15.91,0.017,21.2109,0.6917,0.9002,1.0318,0.0166,27.5684,730.9711,669.5656,731.8476,742.8821,731.542,1,0.2398,0.4702,11.1349,38.7553,1.041,1.0502,1.0526,0.227,0.3273,0.003,0.0041,0.0032,0.0032,0.0043,6,0.9016,-0.1452,2933.5092,680.0559,4540965.116,-45440.0428,1.2083,942123.2246,-0.018,58688283313,29.4694,0.6229,753.48
2018-3-21 0:00,9.2602,38.8761,1.0002,2.6611,0.4671,15.91,0.0207,21.2109,0.6917,0.9002,1.0423,0.0165,27.5607,734.167,671.6077,733.0251,745.906,732.7905,1,0.2398,0.4702,11.0496,38.4583,1.045,1.0328,1.0208,0.227,0.3273,0.0029,0.0041,0.0032,0.003,0.0043,6,0.8869,-0.3641,2923.4019,692.9315,4402691.478,-136647.1228,0.9895,966525.9217,-0.0221,58483258672,31.9592,0.6521,747.73
2018-3-22 0:00,9.2602,38.8761,1.0002,2.6611,0.4671,15.91,0.0116,21.2109,0.6917,0.9002,1.0493,0.0165,27.539,734.499,673.5233,732.2066,741.8279,733.4767,1,0.2398,0.4702,10.8125,37.6331,1.0046,0.978,0.9727,0.227,0.3273,0.003,0.0041,0.0031,0.0027,0.0042,6,0.8475,-0.1914,2874.9646,667.9101,4354247.442,-39399.4576,1.1357,933115.057,-0.0489,57490776712,3.3194,0.632,742
2018-3-23 0:00,9.2602,38.8761,1.0002,2.6611,0.4671,15.91,0.0041,21.2109,0.6917,0.9002,1.044,0.0165,27.5181,732.7849,675.2924,730.6355,736.0697,733.9653,1,0.2398,0.4702,10.5888,36.8546,0.9765,0.9577,0.9611,0.227,0.3273,0.0031,0.0041,0.0032,0.0029,0.0042,6,0.8108,-0.0357,2919.07,694.4216,4420945.928,226041.443,0.8944,978591.6072,-0.0989,58385554154,-17.1408,0.6235,726.08
2018-3-26 0:00,9.2602,38.8761,1.0002,2.6611,0.4671,15.91,0.0119,21.2109,0.6917,0.9002,1.0437,0.0165,27.5215,731.7388,677.0721,729.1345,728.0716,734.4748,1,0.2398,0.4702,10.625,36.9806,0.9856,0.9596,0.9469,0.227,0.3273,0.0032,0.0041,0.0032,0.0031,0.0043,6,0.8167,0.166,2920.7532,695.2889,4436106.304,309965.265,0.8805,985441.9461,-0.1587,58427204335,-10.4604,0.624,711.06
2018-3-27 0:00,9.2602,38.8761,1.0002,2.6611,0.4671,15.91,0.0119,21.2109,0.6917,0.9002,1.0418,0.0165,27.5233,732.1779,678.8013,727.9725,721.4737,734.9185,1,0.2398,0.4702,10.6436,37.0454,1.0062,0.9685,0.9559,0.227,0.3273,0.0033,0.0041,0.0032,0.0034,0.0043,6,0.8198,0.359,2931.6592,701.2836,4459716.503,371797.5408,0.9134,998171.8232,-0.1657,58657896259,4.3904,0.6113,713.49
2018-3-28 0:00,11.6406,30.9263,1.0002,2.9099,0.422,21.56,0.0019,21.5566,0.7133,0.898,1.0747,0.0166,27.4765,727.6948,680.2409,725.794,709.4837,734.9391,1,0.2651,0.6177,9.3688,31.64,0.9383,0.94,0.9192,0.2417,0.3473,0.0039,0.0042,0.0035,0.0047,0.0044,8,0.7398,-0.5361,3144.8639,1290.6979,4970402.096,1241481.68,0.667,1915801.999,-0.2367,62908593302,-44.8303,0.6858,714.74
2018-3-29 0:00,11.6406,30.9263,1.0002,2.9099,0.422,21.56,0.0056,21.5566,0.7133,0.898,1.0708,0.0166,27.4867,721.9579,681.7483,723.1505,702.0878,735.3545,1,0.2651,0.6177,9.4656,31.967,0.9231,0.9287,0.9491,0.2417,0.3473,0.004,0.0042,0.0036,0.0054,0.0044,8,0.757,-0.4422,3247.8282,1382.8752,5188016.459,1287007.235,0.7323,2073853.211,-0.3261,64996554489,-57.3698,0.6502,682.05
2018-3-30 0:00,11.6406,30.9263,1.0002,2.9099,0.422,21.56,0.0092,21.5566,0.7133,0.898,1.0686,0.0166,27.4788,716.3348,683.1247,720.511,696.5998,734.77,1,0.2651,0.6177,9.3904,31.7128,0.924,0.9283,0.9614,0.2417,0.3473,0.004,0.0042,0.0037,0.0051,0.0043,8,0.7436,-0.359,3277.3323,1358.9769,5074387.684,707466.904,0.6261,2035151.912,-0.354,65587288578,-56.2308,0.6451,689.1
2018-4-2 0:00,11.6406,30.9263,1.0002,2.9099,0.422,21.56,0.0174,21.5566,0.7133,0.898,1.0687,0.0166,27.4735,708.9928,684.4782,718.5085,689.9139,734.4795,1,0.2651,0.6177,9.3415,31.5476,0.9026,0.9444,0.9531,0.2417,0.3473,0.004,0.0043,0.0036,0.0049,0.0043,8,0.7317,-0.329,3251.389,1375.3535,4935833.634,250446.3,0.6363,2049992.059,-0.383,65066812668,-73.4203,0.6353,683.62
2018-4-3 0:00,11.6406,30.9263,1.0002,2.9099,0.422,21.56,0.0241,21.5566,0.7133,0.898,1.069,0.0166,27.4704,702.0108,685.7293,716.4909,682.5478,734.0472,1,0.2651,0.6177,9.3119,31.4479,0.9066,0.9438,0.9485,0.2417,0.3473,0.0041,0.0043,0.0035,0.0048,0.0043,8,0.7229,-0.2655,3159.1816,1342.9104,4868257.661,55673.1544,0.6443,2003101.182,-0.4168,63190780058,-69.82,0.6655,680.06
2018-4-4 0:00,11.6406,30.9263,1.0002,2.9099,0.422,21.56,0.023,21.5566,0.7133,0.898,1.0673,0.0166,27.4938,697.2118,687.0123,715.6894,684.9399,733.683,1,0.2651,0.6177,9.5331,32.1948,0.9353,0.9774,1.0175,0.2417,0.3473,0.0043,0.0043,0.0036,0.0039,0.0043,8,0.7633,-0.1849,3232.5707,1343.9998,4929063.093,143324.7342,0.663,2007846.965,-0.393,64654083842,-47.9895,0.6492,677.91
2018-4-9 0:00,11.6406,30.9263,1.0002,2.9099,0.422,21.56,0.0374,21.5566,0.7133,0.898,1.0695,0.0167,27.5,694.4338,688.2853,714.4664,686.7798,733.0368,1,0.2651,0.6177,9.592,32.3938,0.9617,0.9662,1.0134,0.2417,0.3473,0.0043,0.0043,0.0036,0.0031,0.0042,8,0.7738,-0.0358,3213.0071,1357.3858,4792340.272,-142108.2572,0.7407,2022339.167,-0.3481,64267132324,-27.7797,0.6522,694.01
2018-4-10 0:00,11.6406,30.9263,1.0002,2.9099,0.422,21.56,0.0358,21.5566,0.7133,0.898,1.0617,0.0166,27.5138,694.1299,689.6513,713.4574,691.6599,732.5312,1,0.2651,0.6177,9.7255,32.8447,0.9957,0.9723,1.0357,0.2417,0.3473,0.0041,0.0043,0.0036,0.0031,0.0042,8,0.7968,0.0898,3215.6565,1355.3528,4674709.511,-298054.7844,0.8432,2015406.414,-0.2899,64329440214,-3.0395,0.6578,698.3
2018-4-11 0:00,11.6406,30.9263,1.0002,2.9099,0.422,21.56,0.0403,21.5566,0.7133,0.898,1.0628,0.0166,27.5101,693.3169,690.8948,712.5279,696.7199,731.7517,1,0.2651,0.6177,9.689,32.7213,0.9886,0.9743,1.0372,0.2417,0.3473,0.0039,0.0043,0.0036,0.003,0.0042,8,0.7901,0.211,3161.7209,1389.5671,4518976.806,-460100.251,0.9036,2060034.377,-0.2283,63250510835,-8.1298,0.6492,708.02
2018-4-12 0:00,11.6406,30.9263,1.0002,2.9099,0.422,21.56,0.0392,21.5566,0.7133,0.898,1.0674,0.0166,27.4941,691.2629,692.0073,711.7204,699.9779,730.2796,1,0.2651,0.6177,9.5357,32.2036,0.9713,0.9773,1.024,0.2417,0.3473,0.0038,0.0043,0.0035,0.0028,0.0041,8,0.7619,0.2875,3130.4565,1405.9145,4411746.006,-472063.1244,0.9101,2079644.674,-0.2006,62632835176,-20.5404,0.6109,705.36
2018-4-13 0:00,11.6406,30.9263,1.0002,2.9099,0.422,21.56,0.0392,21.5566,0.7133,0.898,1.0795,0.0166,27.4835,691.7439,693.0918,709.7194,698.5479,728.6321,1,0.2651,0.6177,9.4349,31.8631,1.0071,0.9449,0.9897,0.2417,0.3473,0.0031,0.0043,0.0035,0.0023,0.0041,8,0.7434,0.4732,3091.4675,1429.5658,4289020.524,-492334.5784,0.8034,2108134.938,-0.1937,61844123103,4.8103,0.608,694.2
2018-4-16 0:00,11.6406,30.9263,1.0002,2.9099,0.422,21.56,0.0388,21.5566,0.7133,0.898,1.0789,0.0166,27.4755,690.9719,694.0973,706.4649,695.164,727.075,1,0.2651,0.6177,9.3596,31.6089,0.9888,0.9128,0.9758,0.2417,0.3473,0.0028,0.0043,0.0034,0.0024,0.0041,8,0.7295,0.675,2995.4584,1418.3456,4215312.855,-406446.574,0.7089,2100248.664,-0.2036,59931963243,-7.72,0.5881,686.86
2018-4-17 0:00,11.6406,30.9263,1.0002,2.9099,0.422,21.56,0.0354,21.5566,0.7133,0.898,1.0831,0.0165,27.4529,689.2299,694.7939,702.7824,686.7999,725.038,1,0.2651,0.6177,9.1511,30.9047,0.9745,0.9005,0.9409,0.2417,0.3473,0.0027,0.0043,0.0034,0.0024,0.0041,8,0.6857,0.7505,2980.4947,1423.4552,4163606.422,-297891.1336,0.7145,2101458.713,-0.2254,59628457105,-17.4197,0.5952,681.38
2018-4-18 0:00,11.6406,30.9263,1.0002,2.9099,0.422,21.56,0.0314,21.5566,0.7133,0.898,1.0693,0.0164,27.437,686.788,695.4715,697.8904,676.856,722.8758,1,0.2651,0.6177,9.006,30.4148,0.9641,0.8701,0.9295,0.2417,0.3473,0.003,0.0043,0.0035,0.003,0.0041,8,0.6586,0.4917,3040.836,1445.1588,4319017.798,141638.3488,0.6868,2145807.102,-0.271,60848260663,-24.4197,0.5924,666.2
2018-4-19 0:00,11.6406,30.9263,1.0002,2.9099,0.422,21.56,0.0192,21.5566,0.7133,0.898,1.0864,0.0165,27.4734,686.993,696.3594,694.5019,674.0081,721.3262,1,0.2651,0.6177,9.3401,31.543,1.003,0.9094,0.9795,0.2417,0.3473,0.003,0.0043,0.0035,0.0032,0.004,8,0.7211,0.4212,3081.9146,1430.2503,4326554.035,180007.656,0.6979,2116999.673,-0.2653,61664020101,2.0507,0.6205,655.64
2018-4-20 0:00,11.6406,30.9263,1.0002,2.9099,0.422,21.56,0.0166,21.5566,0.7133,0.898,1.0799,0.0163,27.459,684.618,697.2172,690.9149,670.6881,720.0316,1,0.2651,0.6177,9.2068,31.093,0.9658,0.9033,0.9758,0.2417,0.3473,0.0029,0.0043,0.0036,0.0034,0.004,8,0.6962,0.104,3123.6633,1408.9298,4313562.477,165071.058,0.5689,2077050.439,-0.2278,62483993289,-23.7503,0.6043,679.96
2018-4-23 0:00,11.6406,30.9263,1.0002,2.9099,0.422,21.56,0.0221,21.5566,0.7133,0.898,1.0805,0.0163,27.4646,682.189,698.12,688.3114,669.214,718.7528,1,0.2651,0.6177,9.2583,31.267,0.9652,0.9283,0.9892,0.2417,0.3473,0.0029,0.0043,0.0036,0.0034,0.0039,8,0.7058,0.036,3096.0653,1422.0059,4235959.331,38550.2838,0.6539,2089345.375,-0.2161,61936769265,-24.2899,0.5713,670.26
2018-4-24 0:00,11.6406,30.9263,1.0002,2.9099,0.422,21.56,0.0184,21.5566,0.7133,0.898,1.0789,0.0162,27.4879,680.375,698.8266,687.2525,673.9501,717.7478,1,0.2651,0.6177,9.4763,32.0032,0.9744,0.9702,1.0355,0.2417,0.3473,0.003,0.0043,0.0036,0.0036,0.0039,8,0.7466,0.0872,3072.3271,1414.863,4272425.751,148269.9268,0.6677,2082686.064,-0.1723,61442023276,-18.1398,0.6071,674.01
2018-4-25 0:00,11.6406,30.9263,1.0002,2.9099,0.422,21.56,0.0189,21.5566,0.7133,0.898,1.0708,0.0162,27.4895,678.9361,699.1711,686.1265,681.0162,716.37,1,0.2651,0.6177,9.4913,32.0537,0.9796,0.9684,1.0539,0.2417,0.3473,0.003,0.0042,0.0035,0.003,0.0039,8,0.7494,0.0164,2995.4215,1444.6482,4143003.251,-67859.8362,0.7425,2127272.799,-0.1223,59896205903,-14.3893,0.6086,689.88
2018-4-26 0:00,11.6406,30.9263,1.0002,2.9099,0.422,21.56,0.0147,21.5566,0.7133,0.898,1.0672,0.0162,27.4708,677.3391,699.639,684.301,680.6702,714.7775,1,0.2651,0.6177,9.3163,31.4627,0.977,0.9489,0.9975,0.2417,0.3473,0.0031,0.0042,0.0034,0.0029,0.0039,8,0.7167,-0.1729,2944.3637,1447.6426,4095728.195,-70528.6996,0.7323,2133783.631,-0.1065,58884452847,-15.9695,0.5713,690.97
2018-4-27 0:00,11.6406,30.9263,1.0002,2.9099,0.422,21.56,0.0103,21.5566,0.7133,0.898,1.0709,0.0163,27.4474,674.9061,700.0098,683.325,679.1241,713.0786,1,0.2651,0.6177,9.1007,30.7344,0.9646,0.9714,0.9885,0.2417,0.3473,0.0033,0.0042,0.0032,0.0032,0.0039,8,0.6763,-0.1398,2748.3928,930.7013,4221342.477,227736.4266,0.7083,1405464.953,-0.1273,54982963276,-24.3304,0.5667,678.23
2018-5-2 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,0.0128,27.0878,0.7823,0.8993,1.0731,0.0163,27.4554,673.551,700.3833,682.2615,677.888,711.3898,1,0.2753,0.64,8.3928,28.4738,0.9801,0.9691,0.9908,0.2519,0.3566,0.0036,0.0042,0.0032,0.0038,0.0039,8,0.6873,0.0408,2709.7426,826.6456,4429088.293,564150.651,0.8964,1286155.438,-0.1787,54232764278,-13.5506,0.5917,662.53
2018-5-3 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,0.0206,27.0878,0.7823,0.8993,1.0595,0.0163,27.4599,674.0191,700.7497,681.6245,674.088,709.6175,1,0.2753,0.64,8.4311,28.6038,1.007,0.9814,0.9725,0.2519,0.3566,0.0036,0.0042,0.0032,0.0036,0.0039,8,0.6942,0.1583,2705.9201,827.8293,4370093.086,314903.4194,0.879,1286455.681,-0.1833,54152187909,4.6805,0.5063,667.83
2018-5-4 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,0.0196,27.0878,0.7823,0.8993,1.0614,0.0163,27.4479,674.7421,700.9472,680.765,668.468,708.3933,1,0.2753,0.64,8.3305,28.2623,1.011,0.9747,0.9593,0.2519,0.3566,0.0034,0.0042,0.0032,0.0038,0.0038,8,0.6716,0.2147,2721.2976,820.4685,4323240.562,157415.6556,0.747,1274860.028,-0.2023,54457577204,7.2302,0.5388,670.88
2018-5-7 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,0.0018,27.0878,0.7823,0.8993,1.091,0.0164,27.4998,676.5631,701.3231,681.7781,672.456,707.6615,1,0.2753,0.64,8.7741,29.7673,1.0268,1.0299,1.0294,0.2519,0.3566,0.0037,0.0043,0.0034,0.0046,0.0039,8,0.7631,0.0605,2877.3481,1079.597,4637011.113,667346.2954,1.0909,1630640.843,-0.1548,57592214573,18.2098,0.6016,662.87
2018-5-8 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,0.0026,27.0878,0.7823,0.8993,1.0929,0.0164,27.515,680.4202,701.8794,682.5191,681.7162,706.733,1,0.2753,0.64,8.9081,30.2218,1.0575,1.0214,1.0699,0.2519,0.3566,0.0039,0.0043,0.0034,0.0047,0.0039,8,0.7878,0.1435,2900.6144,1108.5275,4756475.697,657192.2536,1.0575,1661401.191,-0.0794,58071983012,38.5707,0.5996,698.17
2018-5-9 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,0.0033,27.0878,0.7823,0.8993,1.0965,0.0164,27.5052,683.2141,702.3092,682.7016,688.5403,705.8033,1,0.2753,0.64,8.8216,29.9285,1.0415,1.0052,1.0511,0.2519,0.3566,0.0039,0.0043,0.0034,0.0041,0.0039,8,0.7651,0.1459,2906.5494,1104.6034,4643633.497,229814.9898,1.0665,1656110.337,-0.046,58195386824,27.94,0.539,708.83
2018-5-10 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,0.0024,27.0878,0.7823,0.8993,1.0956,0.0164,27.5225,685.6452,702.8435,683.0101,697.2023,705.3665,1,0.2753,0.64,8.9754,30.4504,1.0352,1.0087,1.0646,0.2519,0.3566,0.0038,0.0043,0.0034,0.0041,0.0038,8,0.7983,0.2502,2933.6919,1094.2964,4590725.831,36714.038,1.2265,1639287.862,0.0031,58731051756,24.3102,0.5631,701.95
2018-5-11 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,0.0057,27.0878,0.7823,0.8993,1.0862,0.0164,27.5279,688.3501,703.1774,683.6431,708.2322,705.363,1,0.2753,0.64,9.0235,30.6137,1.0391,1.0179,1.0832,0.2519,0.3566,0.0039,0.0042,0.0035,0.0041,0.0037,8,0.8072,0.4056,2983.9239,1063.2082,4540610.214,-90319.1992,1.4378,1591119.461,0.0609,59734274767,27.0495,0.544,714.19
2018-5-14 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,0.0066,27.0878,0.7823,0.8993,1.0981,0.0165,27.5613,694.7681,703.6319,686.0536,717.0802,705.9222,1,0.2753,0.64,9.3301,31.6536,1.0946,1.0694,1.0634,0.2519,0.3566,0.0041,0.0042,0.0036,0.0036,0.0037,8,0.87,0.9209,3064.6578,1056.9703,4582155.457,-15593.1632,1.4237,1567932.905,0.1301,61348261049,64.18,0.5521,718.02
2018-5-15 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,0.0165,27.0878,0.7823,0.8993,1.1011,0.0164,27.5621,702.8212,704.1678,688.8636,723.9262,706.916,1,0.2753,0.64,9.3382,31.6813,1.1216,1.0818,1.0483,0.2519,0.3566,0.0039,0.0042,0.0036,0.0032,0.0036,8,0.8715,0.8757,3110.0364,1023.4712,4524631.349,-135233.7084,1.441,1524084.837,0.1967,62265212950,80.5308,0.5381,742.41
2018-5-16 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,0.0223,27.0878,0.7823,0.8993,1.1021,0.0164,27.5506,709.4902,704.5548,691.5206,730.4402,707.4749,1,0.2753,0.64,9.2309,31.3172,1.0999,1.078,1.0464,0.2519,0.3566,0.0036,0.0042,0.0036,0.0032,0.0036,8,0.8468,0.6544,3111.7179,1021.9957,4417586.064,-297388.9148,1.2711,1533978.831,0.2176,62291704322,66.6902,0.5357,743.06
2018-5-17 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,0.0245,27.0878,0.7823,0.8993,1.1046,0.0164,27.5408,715.1402,704.6237,694.5796,733.0781,708.2074,1,0.2753,0.64,9.1412,31.0127,1.0842,1.0918,1.0185,0.2519,0.3566,0.0036,0.0042,0.0036,0.003,0.0035,8,0.8266,0.4249,3096.7213,1035.4499,4301601.393,-413408.3382,1.2632,1563840.853,0.2094,62007454056,56.4996,0.5371,734.52
2018-5-18 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,0.0309,27.0878,0.7823,0.8993,1.102,0.0163,27.5571,722.7851,705.0326,698.7636,737.3381,708.9047,1,0.2753,0.64,9.2912,31.5218,1.1153,1.1276,1.0297,0.2519,0.3566,0.0035,0.0041,0.0034,0.0028,0.0034,8,0.8605,0.3106,2998.5487,1027.9562,4199669.215,-455010.7784,1.4246,1542528.464,0.2179,60039058311,76.4497,0.511,727.38
2018-5-21 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,0.0197,27.0878,0.7823,0.8993,1.097,0.0163,27.551,726.4501,705.4965,701.5066,735.82,709.2854,1,0.2753,0.64,9.2347,31.33,1.0525,1.0807,0.9898,0.2519,0.3566,0.003,0.0041,0.0034,0.0025,0.0034,8,0.8477,0.0999,2957.2544,1045.3314,4103838.755,-458658.371,1.4195,1574269.328,0.2367,59212573053,36.6498,0.5288,739.32
2018-5-22 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,0.0207,27.0878,0.7823,0.8993,1.1127,0.0163,27.5574,729.524,706.0158,704.9721,735.1219,709.6374,1,0.2753,0.64,9.2944,31.5325,1.0434,1.1034,0.9953,0.2519,0.3566,0.0027,0.004,0.0033,0.0022,0.0034,8,0.8612,-0.0976,2878.2111,1112.9201,3925768.921,-588719.7116,1.5828,1674278.918,0.2334,57652104362,30.7391,0.5798,734.82
2018-5-23 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,0.0138,27.0878,0.7823,0.8993,1.1204,0.0163,27.5358,731.707,706.6263,707.4606,732.9738,709.3262,1,0.2753,0.64,9.0959,30.8593,1.0311,1.0738,0.9854,0.2519,0.3566,0.0026,0.004,0.0033,0.0021,0.0033,8,0.8156,-0.3048,2871.4418,1117.6847,3844369.075,-492076.957,1.6113,1688927.234,0.2087,57513797681,21.8295,0.5455,739.57
2018-5-24 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,0.006,27.0878,0.7823,0.8993,1.128,0.0162,27.5242,731.828,707.3069,708.7366,730.5779,708.8749,1,0.2753,0.64,8.9906,30.502,1.0017,1.037,0.9835,0.2519,0.3566,0.0026,0.0039,0.0032,0.0021,0.0033,8,0.7917,-0.449,2818.4125,1123.8078,3784907.218,-373715.5748,1.759,1698063.446,0.1694,56456610556,1.2099,0.5335,723.78
2018-5-25 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,0.0003,27.0878,0.7823,0.8993,1.1269,0.0162,27.5262,731.712,708.0304,710.031,726.0858,708.4307,1,0.2753,0.64,9.009,30.5642,0.9984,1.0375,0.9696,0.2519,0.3566,0.0025,0.0039,0.0032,0.0021,0.0033,8,0.7958,-0.6004,2826.9092,1115.8295,3700924.905,-324345.7132,1.7086,1692464.938,0.124,56622747990,-1.1602,0.5461,715.4
2018-5-28 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,-0.0143,27.0878,0.7823,0.8993,1.1339,0.0163,27.5585,731.5109,709.023,713.1395,727.2019,708.471,1,0.2753,0.64,9.3048,31.5679,0.9973,1.0917,1.0076,0.2519,0.3566,0.0024,0.0039,0.0032,0.0023,0.0033,8,0.8612,-0.8278,2864.47,1112.5884,3743858.098,-62261.0692,2.0758,1688839.938,0.1182,57368990225,-2.0101,0.5396,716.86
2018-5-29 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,-0.0152,27.0878,0.7823,0.8993,1.1353,0.0163,27.5464,730.3479,709.7163,716.5845,725.5739,708.5678,1,0.2753,0.64,9.1921,31.1854,0.9843,1.104,0.989,0.2519,0.3566,0.0024,0.0039,0.0032,0.0027,0.0033,8,0.8339,-1.0551,2822.6211,1088.3849,3768907.646,86250.9056,1.7409,1639239.32,0.1371,56507386339,-11.6307,0.5438,740.4
2018-5-30 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,-0.0187,27.0878,0.7823,0.8993,1.1158,0.0163,27.5387,729.4829,710.4476,719.4865,725.9919,708.2995,1,0.2753,0.64,9.1222,30.9484,0.9882,1.0869,1.0029,0.2519,0.3566,0.0025,0.0039,0.003,0.0028,0.0033,8,0.8177,-1.316,2728.4511,1005.7717,3764893.006,134048.3814,1.4522,1473942.826,0.1236,54569225942,-8.65,0.5399,731.43
2018-5-31 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,-0.02,27.0878,0.7823,0.8993,1.1221,0.0163,27.5729,731.8579,711.4487,723.499,733.1379,708.5448,1,0.2753,0.64,9.4396,32.0254,1.0327,1.1196,1.0499,0.2519,0.3566,0.0028,0.0039,0.0032,0.0035,0.0033,8,0.8913,-1.4084,2874.9498,1160.8657,4018255.524,605759.6728,1.5724,1654335.808,0.1561,57492582896,23.7503,0.554,725.87
2018-6-1 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,-0.0226,27.0878,0.7823,0.8993,1.1222,0.0163,27.5649,732.4369,712.4717,727.611,738.788,708.9615,1,0.2753,0.64,9.364,31.7687,1.0078,1.1241,1.0394,0.2519,0.3566,0.0029,0.0039,0.0032,0.0036,0.0033,8,0.8737,-0.4111,2885.0401,1158.2416,3988589.411,418753.07,1.5678,1655509.822,0.1957,57702892218,5.79,0.5747,751.13
2018-6-4 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,-0.0114,27.0878,0.7823,0.8993,1.1383,0.0164,27.6132,737.1519,713.6732,731.801,747.1019,710.0233,1,0.2753,0.64,9.8272,33.3403,1.0642,1.12,1.0561,0.2519,0.3566,0.0032,0.0039,0.0031,0.0041,0.0033,8,0.9811,0.8728,2876.9911,1136.8524,4239849.232,763336.2694,2.0652,1497473.62,0.2617,57516736281,47.1497,0.6255,745.11
2018-6-5 0:00,11.9076,30.2328,1.0002,3.8229,0.2927,6.77,-0.0087,27.0878,0.7823,0.8993,1.1367,0.0164,27.6209,741.9999,714.9656,735.762,758.426,711.3235,1,0.2753,0.64,9.9036,33.5995,1.0656,1.1118,1.0774,0.2519,0.3566,0.0035,0.0039,0.0031,0.0043,0.0034,8,0.9988,1.1018,2863.1182,1118.6559,4315635.733,670751.2908,2.012,1431610.621,0.33,57242492749,48.4804,0.6064,781.97
